nome, url, hf_hub_id, arquitetura, num_param, escala, tipo_treinamento, dataset
convnext_nano_ols.d1h_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-rsb-weights/convnext_nano_ols_d1h-ae424a9a.pth,timm/convnext_nano_ols.d1h_in1k,convnext_nano_ols,15649560,small,TRAINING_TYPE,ImageNet-1K
convnext_pico.d1_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-rsb-weights/convnext_pico_d1-10ad7f0d.pth,timm/convnext_pico.d1_in1k,convnext_pico,9045672,tiny,TRAINING_TYPE,ImageNet-1K
convnext_pico_ols.d1_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-rsb-weights/convnext_pico_ols_d1-611f0ca7.pth,timm/convnext_pico_ols.d1_in1k,convnext_pico_ols,9061928,tiny,TRAINING_TYPE,ImageNet-1K
convnext_small.dinov3_lvd1689m,,timm/convnext_small.dinov3_lvd1689m,convnext_small,49454688,base,TRAINING_TYPE,DATASET
convnext_small.fb_in1k,https://dl.fbaipublicfiles.com/convnext/convnext_small_1k_224_ema.pth,timm/convnext_small.fb_in1k,convnext_small,50223688,base,TRAINING_TYPE,ImageNet-1K
convnext_small.fb_in22k,https://dl.fbaipublicfiles.com/convnext/convnext_small_22k_224.pth,timm/convnext_small.fb_in22k,convnext_small,66250417,base,TRAINING_TYPE,DATASET
convnext_small.fb_in22k_ft_in1k,https://dl.fbaipublicfiles.com/convnext/convnext_small_22k_1k_224.pth,timm/convnext_small.fb_in22k_ft_in1k,convnext_small,50223688,base,TRAINING_TYPE,ImageNet-1K
convnext_small.fb_in22k_ft_in1k_384,https://dl.fbaipublicfiles.com/convnext/convnext_small_22k_1k_384.pth,timm/convnext_small.fb_in22k_ft_in1k_384,convnext_small,50223688,base,TRAINING_TYPE,ImageNet-1K
convnext_small.in12k,,timm/convnext_small.in12k,convnext_small,58545037,base,TRAINING_TYPE,DATASET
convnext_small.in12k_ft_in1k,,timm/convnext_small.in12k_ft_in1k,convnext_small,50223688,base,TRAINING_TYPE,ImageNet-1K
convnext_small.in12k_ft_in1k_384,,timm/convnext_small.in12k_ft_in1k_384,convnext_small,50223688,base,TRAINING_TYPE,ImageNet-1K
convnext_tiny.dinov3_lvd1689m,,timm/convnext_tiny.dinov3_lvd1689m,convnext_tiny,27820128,small,TRAINING_TYPE,DATASET
convnext_tiny.fb_in1k,https://dl.fbaipublicfiles.com/convnext/convnext_tiny_1k_224_ema.pth,timm/convnext_tiny.fb_in1k,convnext_tiny,28589128,small,TRAINING_TYPE,ImageNet-1K
convnext_tiny.fb_in22k,https://dl.fbaipublicfiles.com/convnext/convnext_tiny_22k_224.pth,timm/convnext_tiny.fb_in22k,convnext_tiny,44615857,base,TRAINING_TYPE,DATASET
convnext_tiny.fb_in22k_ft_in1k,https://dl.fbaipublicfiles.com/convnext/convnext_tiny_22k_1k_224.pth,timm/convnext_tiny.fb_in22k_ft_in1k,convnext_tiny,28589128,small,TRAINING_TYPE,ImageNet-1K
convnext_tiny.fb_in22k_ft_in1k_384,https://dl.fbaipublicfiles.com/convnext/convnext_tiny_22k_1k_384.pth,timm/convnext_tiny.fb_in22k_ft_in1k_384,convnext_tiny,28589128,small,TRAINING_TYPE,ImageNet-1K
convnext_tiny.in12k,,timm/convnext_tiny.in12k,convnext_tiny,36910477,base,TRAINING_TYPE,DATASET
convnext_tiny.in12k_ft_in1k,,timm/convnext_tiny.in12k_ft_in1k,convnext_tiny,28589128,small,TRAINING_TYPE,ImageNet-1K
convnext_tiny.in12k_ft_in1k_384,,timm/convnext_tiny.in12k_ft_in1k_384,convnext_tiny,28589128,small,TRAINING_TYPE,ImageNet-1K
convnext_tiny_hnf.a2h_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-rsb-weights/convnext_tiny_hnf_a2h-ab7e9df2.pth,timm/convnext_tiny_hnf.a2h_in1k,convnext_tiny_hnf,28589128,small,TRAINING_TYPE,ImageNet-1K
convnext_xlarge.fb_in22k,https://dl.fbaipublicfiles.com/convnext/convnext_xlarge_22k_224.pth,timm/convnext_xlarge.fb_in22k,convnext_xlarge,392900177,giant,TRAINING_TYPE,DATASET
convnext_xlarge.fb_in22k_ft_in1k,https://dl.fbaipublicfiles.com/convnext/convnext_xlarge_22k_1k_224_ema.pth,timm/convnext_xlarge.fb_in22k_ft_in1k,convnext_xlarge,350196968,giant,TRAINING_TYPE,ImageNet-1K
convnext_xlarge.fb_in22k_ft_in1k_384,https://dl.fbaipublicfiles.com/convnext/convnext_xlarge_22k_1k_384_ema.pth,timm/convnext_xlarge.fb_in22k_ft_in1k_384,convnext_xlarge,350196968,giant,TRAINING_TYPE,ImageNet-1K
convnext_xxlarge.clip_laion2b_rewind,,timm/convnext_xxlarge.clip_laion2b_rewind,convnext_xxlarge,846544768,giant,TRAINING_TYPE,DATASET
convnext_xxlarge.clip_laion2b_soup,,timm/convnext_xxlarge.clip_laion2b_soup,convnext_xxlarge,846544768,giant,TRAINING_TYPE,DATASET
convnext_xxlarge.clip_laion2b_soup_ft_in1k,,timm/convnext_xxlarge.clip_laion2b_soup_ft_in1k,convnext_xxlarge,846471016,giant,TRAINING_TYPE,ImageNet-1K
convnext_xxlarge.clip_laion2b_soup_ft_in12k,,timm/convnext_xxlarge.clip_laion2b_soup_ft_in12k,convnext_xxlarge,879723949,giant,TRAINING_TYPE,DATASET
convnext_zepto_rms.ra4_e3600_r224_in1k,,timm/convnext_zepto_rms.ra4_e3600_r224_in1k,convnext_zepto_rms,2155656,tiny,TRAINING_TYPE,ImageNet-1K
convnext_zepto_rms_ols.ra4_e3600_r224_in1k,,timm/convnext_zepto_rms_ols.ra4_e3600_r224_in1k,convnext_zepto_rms_ols,2164232,tiny,TRAINING_TYPE,ImageNet-1K
convnextv2_atto.fcmae,https://dl.fbaipublicfiles.com/convnext/convnextv2/pt_only/convnextv2_atto_1k_224_fcmae.pt,timm/convnextv2_atto.fcmae,convnextv2_atto,3387400,tiny,TRAINING_TYPE,DATASET
convnextv2_atto.fcmae_ft_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im1k/convnextv2_atto_1k_224_ema.pt,timm/convnextv2_atto.fcmae_ft_in1k,convnextv2_atto,3708400,tiny,TRAINING_TYPE,ImageNet-1K
convnextv2_base.fcmae,https://dl.fbaipublicfiles.com/convnext/convnextv2/pt_only/convnextv2_base_1k_224_fcmae.pt,timm/convnextv2_base.fcmae,convnextv2_base,87692800,base,TRAINING_TYPE,DATASET
convnextv2_base.fcmae_ft_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im1k/convnextv2_base_1k_224_ema.pt,timm/convnextv2_base.fcmae_ft_in1k,convnextv2_base,88717800,base,TRAINING_TYPE,ImageNet-1K
convnextv2_base.fcmae_ft_in22k_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im22k/convnextv2_base_22k_224_ema.pt,timm/convnextv2_base.fcmae_ft_in22k_in1k,convnextv2_base,88717800,base,TRAINING_TYPE,ImageNet-1K
convnextv2_base.fcmae_ft_in22k_in1k_384,https://dl.fbaipublicfiles.com/convnext/convnextv2/im22k/convnextv2_base_22k_384_ema.pt,timm/convnextv2_base.fcmae_ft_in22k_in1k_384,convnextv2_base,88717800,base,TRAINING_TYPE,ImageNet-1K
convnextv2_femto.fcmae,https://dl.fbaipublicfiles.com/convnext/convnextv2/pt_only/convnextv2_femto_1k_224_fcmae.pt,timm/convnextv2_femto.fcmae,convnextv2_femto,4848240,tiny,TRAINING_TYPE,DATASET
convnextv2_femto.fcmae_ft_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im1k/convnextv2_femto_1k_224_ema.pt,timm/convnextv2_femto.fcmae_ft_in1k,convnextv2_femto,5233240,tiny,TRAINING_TYPE,ImageNet-1K
convnextv2_huge.fcmae,https://dl.fbaipublicfiles.com/convnext/convnextv2/pt_only/convnextv2_huge_1k_224_fcmae.pt,timm/convnextv2_huge.fcmae,convnextv2_huge,657472640,giant,TRAINING_TYPE,DATASET
convnextv2_huge.fcmae_ft_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im1k/convnextv2_huge_1k_224_ema.pt,timm/convnextv2_huge.fcmae_ft_in1k,convnextv2_huge,660289640,giant,TRAINING_TYPE,ImageNet-1K
convnextv2_huge.fcmae_ft_in22k_in1k_384,https://dl.fbaipublicfiles.com/convnext/convnextv2/im22k/convnextv2_huge_22k_384_ema.pt,timm/convnextv2_huge.fcmae_ft_in22k_in1k_384,convnextv2_huge,660289640,giant,TRAINING_TYPE,ImageNet-1K
convnextv2_huge.fcmae_ft_in22k_in1k_512,https://dl.fbaipublicfiles.com/convnext/convnextv2/im22k/convnextv2_huge_22k_512_ema.pt,timm/convnextv2_huge.fcmae_ft_in22k_in1k_512,convnextv2_huge,660289640,giant,TRAINING_TYPE,ImageNet-1K
convnextv2_large.fcmae,https://dl.fbaipublicfiles.com/convnext/convnextv2/pt_only/convnextv2_large_1k_224_fcmae.pt,timm/convnextv2_large.fcmae,convnextv2_large,196419840,large,TRAINING_TYPE,DATASET
convnextv2_large.fcmae_ft_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im1k/convnextv2_large_1k_224_ema.pt,timm/convnextv2_large.fcmae_ft_in1k,convnextv2_large,197956840,large,TRAINING_TYPE,ImageNet-1K
convnextv2_large.fcmae_ft_in22k_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im22k/convnextv2_large_22k_224_ema.pt,timm/convnextv2_large.fcmae_ft_in22k_in1k,convnextv2_large,197956840,large,TRAINING_TYPE,ImageNet-1K
convnextv2_large.fcmae_ft_in22k_in1k_384,https://dl.fbaipublicfiles.com/convnext/convnextv2/im22k/convnextv2_large_22k_384_ema.pt,timm/convnextv2_large.fcmae_ft_in22k_in1k_384,convnextv2_large,197956840,large,TRAINING_TYPE,ImageNet-1K
convnextv2_nano.fcmae,https://dl.fbaipublicfiles.com/convnext/convnextv2/pt_only/convnextv2_nano_1k_224_fcmae.pt,timm/convnextv2_nano.fcmae,convnextv2_nano,14982800,small,TRAINING_TYPE,DATASET
convnextv2_nano.fcmae_ft_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im1k/convnextv2_nano_1k_224_ema.pt,timm/convnextv2_nano.fcmae_ft_in1k,convnextv2_nano,15623800,small,TRAINING_TYPE,ImageNet-1K
convnextv2_nano.fcmae_ft_in22k_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im22k/convnextv2_nano_22k_224_ema.pt,timm/convnextv2_nano.fcmae_ft_in22k_in1k,convnextv2_nano,15623800,small,TRAINING_TYPE,ImageNet-1K
convnextv2_nano.fcmae_ft_in22k_in1k_384,https://dl.fbaipublicfiles.com/convnext/convnextv2/im22k/convnextv2_nano_22k_384_ema.pt,timm/convnextv2_nano.fcmae_ft_in22k_in1k_384,convnextv2_nano,15623800,small,TRAINING_TYPE,ImageNet-1K
convnextv2_pico.fcmae,https://dl.fbaipublicfiles.com/convnext/convnextv2/pt_only/convnextv2_pico_1k_224_fcmae.pt,timm/convnextv2_pico.fcmae,convnextv2_pico,8553280,tiny,TRAINING_TYPE,DATASET
convnextv2_pico.fcmae_ft_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im1k/convnextv2_pico_1k_224_ema.pt,timm/convnextv2_pico.fcmae_ft_in1k,convnextv2_pico,9066280,tiny,TRAINING_TYPE,ImageNet-1K
convnextv2_tiny.fcmae,https://dl.fbaipublicfiles.com/convnext/convnextv2/pt_only/convnextv2_tiny_1k_224_fcmae.pt,timm/convnextv2_tiny.fcmae,convnextv2_tiny,27866496,small,TRAINING_TYPE,DATASET
convnextv2_tiny.fcmae_ft_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im1k/convnextv2_tiny_1k_224_ema.pt,timm/convnextv2_tiny.fcmae_ft_in1k,convnextv2_tiny,28635496,small,TRAINING_TYPE,ImageNet-1K
convnextv2_tiny.fcmae_ft_in22k_in1k,https://dl.fbaipublicfiles.com/convnext/convnextv2/im22k/convnextv2_tiny_22k_224_ema.pt,timm/convnextv2_tiny.fcmae_ft_in22k_in1k,convnextv2_tiny,28635496,small,TRAINING_TYPE,ImageNet-1K
convnextv2_tiny.fcmae_ft_in22k_in1k_384,https://dl.fbaipublicfiles.com/convnext/convnextv2/im22k/convnextv2_tiny_22k_384_ema.pt,timm/convnextv2_tiny.fcmae_ft_in22k_in1k_384,convnextv2_tiny,28635496,small,TRAINING_TYPE,ImageNet-1K
crossvit_9_240.in1k,,timm/crossvit_9_240.in1k,crossvit_9_240,8553296,tiny,TRAINING_TYPE,ImageNet-1K
crossvit_9_dagger_240.in1k,,timm/crossvit_9_dagger_240.in1k,crossvit_9_dagger_240,8776592,tiny,TRAINING_TYPE,ImageNet-1K
crossvit_15_240.in1k,,timm/crossvit_15_240.in1k,crossvit_15_240,27528464,small,TRAINING_TYPE,ImageNet-1K
crossvit_15_dagger_240.in1k,,timm/crossvit_15_dagger_240.in1k,crossvit_15_dagger_240,28209008,small,TRAINING_TYPE,ImageNet-1K
crossvit_15_dagger_408.in1k,,timm/crossvit_15_dagger_408.in1k,crossvit_15_dagger_408,28500080,small,TRAINING_TYPE,ImageNet-1K
crossvit_18_240.in1k,,timm/crossvit_18_240.in1k,crossvit_18_240,43271408,base,TRAINING_TYPE,ImageNet-1K
crossvit_18_dagger_240.in1k,,timm/crossvit_18_dagger_240.in1k,crossvit_18_dagger_240,44266976,base,TRAINING_TYPE,ImageNet-1K
crossvit_18_dagger_408.in1k,,timm/crossvit_18_dagger_408.in1k,crossvit_18_dagger_408,44606560,base,TRAINING_TYPE,ImageNet-1K
crossvit_base_240.in1k,,timm/crossvit_base_240.in1k,crossvit_base_240,105025232,large,TRAINING_TYPE,ImageNet-1K
crossvit_small_240.in1k,,timm/crossvit_small_240.in1k,crossvit_small_240,26856272,small,TRAINING_TYPE,ImageNet-1K
crossvit_tiny_240.in1k,,timm/crossvit_tiny_240.in1k,crossvit_tiny_240,7014800,tiny,TRAINING_TYPE,ImageNet-1K
cs3darknet_focus_l.c2ns_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/cs3darknet_focus_l_c2ns-65ef8888.pth,timm/cs3darknet_focus_l.c2ns_in1k,cs3darknet_focus_l,21151720,small,TRAINING_TYPE,ImageNet-1K
cs3darknet_focus_m.c2ns_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/cs3darknet_focus_m_c2ns-e23bed41.pth,timm/cs3darknet_focus_m.c2ns_in1k,cs3darknet_focus_m,9304360,tiny,TRAINING_TYPE,ImageNet-1K
cs3darknet_focus_s.ra4_e3600_r256_in1k,,timm/cs3darknet_focus_s.ra4_e3600_r256_in1k,cs3darknet_focus_s,3274728,tiny,TRAINING_TYPE,ImageNet-1K
cs3darknet_l.c2ns_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/cs3darknet_l_c2ns-16220c5d.pth,timm/cs3darknet_l.c2ns_in1k,cs3darknet_l,21164168,small,TRAINING_TYPE,ImageNet-1K
cs3darknet_m.c2ns_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/cs3darknet_m_c2ns-43f06604.pth,timm/cs3darknet_m.c2ns_in1k,cs3darknet_m,9310240,tiny,TRAINING_TYPE,ImageNet-1K
cs3darknet_x.c2ns_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/cs3darknet_x_c2ns-4e4490aa.pth,timm/cs3darknet_x.c2ns_in1k,cs3darknet_x,35046320,base,TRAINING_TYPE,ImageNet-1K
cs3edgenet_x.c2_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/cs3edgenet_x_c2-2e1610a9.pth,timm/cs3edgenet_x.c2_in1k,cs3edgenet_x,47821120,base,TRAINING_TYPE,ImageNet-1K
cs3se_edgenet_x.c2ns_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/cs3se_edgenet_x_c2ns-76f8e3ac.pth,timm/cs3se_edgenet_x.c2ns_in1k,cs3se_edgenet_x,50721584,base,TRAINING_TYPE,ImageNet-1K
cs3sedarknet_l.c2ns_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/cs3sedarknet_l_c2ns-e8d1dc13.pth,timm/cs3sedarknet_l.c2ns_in1k,cs3sedarknet_l,21913592,small,TRAINING_TYPE,ImageNet-1K
cs3sedarknet_x.c2ns_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/cs3sedarknet_x_c2ns-b4d0abc0.pth,timm/cs3sedarknet_x.c2ns_in1k,cs3sedarknet_x,35397904,base,TRAINING_TYPE,ImageNet-1K
cspdarknet53.ra_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/cspdarknet53_ra_256-d05c7c21.pth,timm/cspdarknet53.ra_in1k,cspdarknet53,27642184,small,TRAINING_TYPE,ImageNet-1K
cspresnet50.ra_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/cspresnet50_ra-d3e8d487.pth,timm/cspresnet50.ra_in1k,cspresnet50,21616168,small,TRAINING_TYPE,ImageNet-1K
cspresnext50.ra_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-weights/cspresnext50_ra_224-648b4713.pth,timm/cspresnext50.ra_in1k,cspresnext50,20569896,small,TRAINING_TYPE,ImageNet-1K
darknet53.c2ns_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/darknet53_256_c2ns-3aeff817.pth,timm/darknet53.c2ns_in1k,darknet53,41609928,base,TRAINING_TYPE,ImageNet-1K
darknetaa53.c2ns_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-tpu-weights/darknetaa53_c2ns-5c28ec8a.pth,timm/darknetaa53.c2ns_in1k,darknetaa53,36022984,base,TRAINING_TYPE,ImageNet-1K
davit_base.msft_in1k,,timm/davit_base.msft_in1k,davit_base,87954408,base,TRAINING_TYPE,ImageNet-1K
davit_base_fl.msft_florence2,,microsoft/Florence-2-base,davit_base_fl,90370048,base,TRAINING_TYPE,DATASET
davit_huge_fl.msft_florence2,,microsoft/Florence-2-large,davit_huge_fl,360636416,giant,TRAINING_TYPE,DATASET
davit_small.msft_in1k,,timm/davit_small.msft_in1k,davit_small,49745896,base,TRAINING_TYPE,ImageNet-1K
davit_tiny.msft_in1k,,timm/davit_tiny.msft_in1k,davit_tiny,28360168,small,TRAINING_TYPE,ImageNet-1K
deit3_base_patch16_224.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_base_224_1k.pth,timm/deit3_base_patch16_224.fb_in1k,deit3_base_patch16_224,86585320,base,TRAINING_TYPE,ImageNet-1K
deit3_base_patch16_224.fb_in22k_ft_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_base_224_21k.pth,timm/deit3_base_patch16_224.fb_in22k_ft_in1k,deit3_base_patch16_224,86585320,base,TRAINING_TYPE,ImageNet-1K
deit3_base_patch16_384.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_base_384_1k.pth,timm/deit3_base_patch16_384.fb_in1k,deit3_base_patch16_384,86877160,base,TRAINING_TYPE,ImageNet-1K
deit3_base_patch16_384.fb_in22k_ft_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_base_384_21k.pth,timm/deit3_base_patch16_384.fb_in22k_ft_in1k,deit3_base_patch16_384,86877160,base,TRAINING_TYPE,ImageNet-1K
deit3_huge_patch14_224.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_huge_224_1k.pth,timm/deit3_huge_patch14_224.fb_in1k,deit3_huge_patch14_224,632126440,giant,TRAINING_TYPE,ImageNet-1K
deit3_huge_patch14_224.fb_in22k_ft_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_huge_224_21k_v1.pth,timm/deit3_huge_patch14_224.fb_in22k_ft_in1k,deit3_huge_patch14_224,632126440,giant,TRAINING_TYPE,ImageNet-1K
deit3_large_patch16_224.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_large_224_1k.pth,timm/deit3_large_patch16_224.fb_in1k,deit3_large_patch16_224,304374760,giant,TRAINING_TYPE,ImageNet-1K
deit3_large_patch16_224.fb_in22k_ft_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_large_224_21k.pth,timm/deit3_large_patch16_224.fb_in22k_ft_in1k,deit3_large_patch16_224,304374760,giant,TRAINING_TYPE,ImageNet-1K
deit3_large_patch16_384.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_large_384_1k.pth,timm/deit3_large_patch16_384.fb_in1k,deit3_large_patch16_384,304763880,giant,TRAINING_TYPE,ImageNet-1K
deit3_large_patch16_384.fb_in22k_ft_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_large_384_21k.pth,timm/deit3_large_patch16_384.fb_in22k_ft_in1k,deit3_large_patch16_384,304763880,giant,TRAINING_TYPE,ImageNet-1K
deit3_medium_patch16_224.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_medium_224_1k.pth,timm/deit3_medium_patch16_224.fb_in1k,deit3_medium_patch16_224,38849512,base,TRAINING_TYPE,ImageNet-1K
deit3_medium_patch16_224.fb_in22k_ft_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_medium_224_21k.pth,timm/deit3_medium_patch16_224.fb_in22k_ft_in1k,deit3_medium_patch16_224,38849512,base,TRAINING_TYPE,ImageNet-1K
deit3_small_patch16_224.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_small_224_1k.pth,timm/deit3_small_patch16_224.fb_in1k,deit3_small_patch16_224,22059496,small,TRAINING_TYPE,ImageNet-1K
deit3_small_patch16_224.fb_in22k_ft_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_small_224_21k.pth,timm/deit3_small_patch16_224.fb_in22k_ft_in1k,deit3_small_patch16_224,22059496,small,TRAINING_TYPE,ImageNet-1K
deit3_small_patch16_384.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_small_384_1k.pth,timm/deit3_small_patch16_384.fb_in1k,deit3_small_patch16_384,22205416,small,TRAINING_TYPE,ImageNet-1K
deit3_small_patch16_384.fb_in22k_ft_in1k,https://dl.fbaipublicfiles.com/deit/deit_3_small_384_21k.pth,timm/deit3_small_patch16_384.fb_in22k_ft_in1k,deit3_small_patch16_384,22205416,small,TRAINING_TYPE,ImageNet-1K
deit_base_distilled_patch16_224.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_base_distilled_patch16_224-df68dfff.pth,timm/deit_base_distilled_patch16_224.fb_in1k,deit_base_distilled_patch16_224,87338192,base,TRAINING_TYPE,ImageNet-1K
deit_base_distilled_patch16_384.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_base_distilled_patch16_384-d0272ac0.pth,timm/deit_base_distilled_patch16_384.fb_in1k,deit_base_distilled_patch16_384,87630032,base,TRAINING_TYPE,ImageNet-1K
deit_base_patch16_224.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_base_patch16_224-b5f2ef4d.pth,timm/deit_base_patch16_224.fb_in1k,deit_base_patch16_224,86567656,base,TRAINING_TYPE,ImageNet-1K
deit_base_patch16_384.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_base_patch16_384-8de9b5d1.pth,timm/deit_base_patch16_384.fb_in1k,deit_base_patch16_384,86859496,base,TRAINING_TYPE,ImageNet-1K
deit_small_distilled_patch16_224.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_small_distilled_patch16_224-649709d9.pth,timm/deit_small_distilled_patch16_224.fb_in1k,deit_small_distilled_patch16_224,22436432,small,TRAINING_TYPE,ImageNet-1K
deit_small_patch16_224.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_small_patch16_224-cd65a155.pth,timm/deit_small_patch16_224.fb_in1k,deit_small_patch16_224,22050664,small,TRAINING_TYPE,ImageNet-1K
deit_tiny_distilled_patch16_224.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_tiny_distilled_patch16_224-b40b3cf7.pth,timm/deit_tiny_distilled_patch16_224.fb_in1k,deit_tiny_distilled_patch16_224,5910800,tiny,TRAINING_TYPE,ImageNet-1K
deit_tiny_patch16_224.fb_in1k,https://dl.fbaipublicfiles.com/deit/deit_tiny_patch16_224-a1311bcf.pth,timm/deit_tiny_patch16_224.fb_in1k,deit_tiny_patch16_224,5717416,tiny,TRAINING_TYPE,ImageNet-1K
densenet121.ra_in1k,,timm/densenet121.ra_in1k,densenet121,7978856,tiny,TRAINING_TYPE,ImageNet-1K
densenet121.tv_in1k,,timm/densenet121.tv_in1k,densenet121,7978856,tiny,TRAINING_TYPE,ImageNet-1K
densenet161.tv_in1k,,timm/densenet161.tv_in1k,densenet161,28681000,small,TRAINING_TYPE,ImageNet-1K
densenet169.tv_in1k,,timm/densenet169.tv_in1k,densenet169,14149480,small,TRAINING_TYPE,ImageNet-1K
densenet201.tv_in1k,,timm/densenet201.tv_in1k,densenet201,20013928,small,TRAINING_TYPE,ImageNet-1K
densenetblur121d.ra_in1k,,timm/densenetblur121d.ra_in1k,densenetblur121d,7998088,tiny,TRAINING_TYPE,ImageNet-1K
dla34.in1k,,timm/dla34.in1k,dla34,15742104,small,TRAINING_TYPE,ImageNet-1K
dla46_c.in1k,,timm/dla46_c.in1k,dla46_c,1301400,tiny,TRAINING_TYPE,ImageNet-1K
dla46x_c.in1k,,timm/dla46x_c.in1k,dla46x_c,1068440,tiny,TRAINING_TYPE,ImageNet-1K
dla60.in1k,,timm/dla60.in1k,dla60,22036632,small,TRAINING_TYPE,ImageNet-1K
dla60_res2net.in1k,,timm/dla60_res2net.in1k,dla60_res2net,20848072,small,TRAINING_TYPE,ImageNet-1K
dla60_res2next.in1k,,timm/dla60_res2next.in1k,dla60_res2next,17032984,small,TRAINING_TYPE,ImageNet-1K
dla60x.in1k,,timm/dla60x.in1k,dla60x,17352344,small,TRAINING_TYPE,ImageNet-1K
dla60x_c.in1k,,timm/dla60x_c.in1k,dla60x_c,1319832,tiny,TRAINING_TYPE,ImageNet-1K
dla102.in1k,,timm/dla102.in1k,dla102,33268888,base,TRAINING_TYPE,ImageNet-1K
dla102x2.in1k,,timm/dla102x2.in1k,dla102x2,41282200,base,TRAINING_TYPE,ImageNet-1K
dla102x.in1k,,timm/dla102x.in1k,dla102x,26309272,small,TRAINING_TYPE,ImageNet-1K
dla169.in1k,,timm/dla169.in1k,dla169,53389720,base,TRAINING_TYPE,ImageNet-1K
dm_nfnet_f0.dm_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-dnf-weights/dm_nfnet_f0-604f9c3a.pth,timm/dm_nfnet_f0.dm_in1k,dm_nfnet_f0,71489284,base,TRAINING_TYPE,ImageNet-1K
dm_nfnet_f1.dm_in1k,https://github.com/rwightman/pytorch-image-models/releases/download/v0.1-dnf-weights/dm_nfnet_f1-fc540f82.pth,timm/dm_nfnet_f1.dm_in1k,dm_nfnet_f1,132634256,large,TRAINING_TYPE,ImageNet-1K
